Entity,Code,Date,Daily confirmed cases per million,Cumulative confirmed cases of COVID-19 per million people (cases per million)
Turkey,TUR,"Jun 10, 2020",11.10986,2040.739
Turkey,TUR,"Jun 11, 2020",11.203,2051.671
Turkey,TUR,"Jun 12, 2020",11.20129,2063.374
Turkey,TUR,"Jun 13, 2020",11.65014,2077.543
Turkey,TUR,"Jun 14, 2020",12.63429,2094.842
Turkey,TUR,"Jun 15, 2020",13.73186,2113.362
Turkey,TUR,"Jun 16, 2020",14.75329,2132.238
Turkey,TUR,"Jun 17, 2020",15.55614,2149.633
Turkey,TUR,"Jun 18, 2020",16.415,2166.576
Turkey,TUR,"Jun 19, 2020",16.95186,2182.037
Turkey,TUR,"Jun 20, 2020",16.984,2196.432
Turkey,TUR,"Jun 21, 2020",16.62657,2211.229
Turkey,TUR,"Jun 22, 2020",15.99986,2225.363
Turkey,TUR,"Jun 23, 2020",15.35629,2239.733
Turkey,TUR,"Jun 24, 2020",15.01929,2254.768
Turkey,TUR,"Jun 25, 2020",15.12586,2272.458
Turkey,TUR,"Jun 26, 2020",15.38671,2289.746
Turkey,TUR,"Jun 27, 2020",15.695,2306.298
Turkey,TUR,"Jun 28, 2020",15.90514,2322.565
Turkey,TUR,"Jun 29, 2020",16.183,2338.643
Turkey,TUR,"Jun 30, 2020",16.45729,2354.935
Turkey,TUR,"Jul 1, 2020",16.49957,2370.266
Turkey,TUR,"Jul 2, 2020",15.99143,2384.399
Turkey,TUR,"Jul 3, 2020",15.53071,2398.461
Turkey,TUR,"Jul 4, 2020",15.15129,2412.358
Turkey,TUR,"Jul 5, 2020",14.782,2426.041
Turkey,TUR,"Jul 6, 2020",14.42971,2439.652
Turkey,TUR,"Jul 7, 2020",13.942,2452.529
Turkey,TUR,"Jul 8, 2020",13.53543,2465.014
Turkey,TUR,"Jul 9, 2020",13.27971,2477.357
Turkey,TUR,"Jul 10, 2020",13.00529,2489.499
Turkey,TUR,"Jul 11, 2020",12.719,2501.391
Turkey,TUR,"Jul 12, 2020",12.48529,2513.438
Turkey,TUR,"Jul 13, 2020",12.25486,2525.437
Turkey,TUR,"Jul 14, 2020",12.12271,2537.389
Turkey,TUR,"Jul 15, 2020",12.01943,2549.151
Turkey,TUR,"Jul 16, 2020",11.86014,2560.379
Turkey,TUR,"Jul 17, 2020",11.706,2571.442
Turkey,TUR,"Jul 18, 2020",11.57557,2582.421
Turkey,TUR,"Jul 19, 2020",11.40957,2593.306
Turkey,TUR,"Jul 20, 2020",11.26057,2604.262
Turkey,TUR,"Jul 21, 2020",11.13014,2615.3
Turkey,TUR,"Jul 22, 2020",11.02171,2626.304
Turkey,TUR,"Jul 23, 2020",10.94557,2636.999
Turkey,TUR,"Jul 24, 2020",10.91171,2647.824
Turkey,TUR,"Jul 25, 2020",10.93043,2658.934
Turkey,TUR,"Jul 26, 2020",10.93543,2669.854
Turkey,TUR,"Jul 27, 2020",10.94043,2680.845
Turkey,TUR,"Jul 28, 2020",10.92,2691.742
Turkey,TUR,"Jul 29, 2020",10.97929,2703.16
Turkey,TUR,"Jul 30, 2020",11.047,2714.329
Turkey,TUR,"Jul 31, 2020",11.13857,2725.795
Turkey,TUR,"Aug 1, 2020",11.21471,2737.438
Turkey,TUR,"Aug 2, 2020",11.34171,2749.248
Turkey,TUR,"Aug 3, 2020",11.44343,2760.951
Turkey,TUR,"Aug 4, 2020",11.57229,2772.748
Turkey,TUR,"Aug 5, 2020",11.77557,2785.589
Turkey,TUR,"Aug 6, 2020",12.17529,2799.557
Turkey,TUR,"Aug 7, 2020",12.49029,2813.228
Turkey,TUR,"Aug 8, 2020",12.83414,2827.278
Turkey,TUR,"Aug 9, 2020",13.13229,2841.174
Uganda,UGA,"Mar 22, 2020",,0.022
Uganda,UGA,"Mar 23, 2020",,0.022
Uganda,UGA,"Mar 24, 2020",0.06567,0.197
Uganda,UGA,"Mar 25, 2020",0.04925,0.197
Uganda,UGA,"Mar 26, 2020",0.0612,0.306
Uganda,UGA,"Mar 27, 2020",0.051,0.306
Uganda,UGA,"Mar 28, 2020",0.04371,0.306
Uganda,UGA,"Mar 29, 2020",0.09057,0.656
Uganda,UGA,"Mar 30, 2020",0.1,0.721
Uganda,UGA,"Mar 31, 2020",0.075,0.721
Uganda,UGA,"Apr 1, 2020",0.10929,0.962
Uganda,UGA,"Apr 2, 2020",0.09371,0.962
Uganda,UGA,"Apr 3, 2020",0.09686,0.984
Uganda,UGA,"Apr 4, 2020",0.10629,1.049
Uganda,UGA,"Apr 5, 2020",0.05629,1.049
Uganda,UGA,"Apr 6, 2020",0.05929,1.137
Uganda,UGA,"Apr 7, 2020",0.05929,1.137
Uganda,UGA,"Apr 8, 2020",0.025,1.137
Uganda,UGA,"Apr 9, 2020",0.02814,1.159
Uganda,UGA,"Apr 10, 2020",0.025,1.159
Uganda,UGA,"Apr 11, 2020",0.01557,1.159
Uganda,UGA,"Apr 12, 2020",0.01557,1.159
Uganda,UGA,"Apr 13, 2020",0.00629,1.181
Uganda,UGA,"Apr 14, 2020",0.00629,1.181
Uganda,UGA,"Apr 15, 2020",0.00943,1.202
Uganda,UGA,"Apr 16, 2020",0.00629,1.202
Uganda,UGA,"Apr 17, 2020",0.00629,1.202
Uganda,UGA,"Apr 18, 2020",0.00629,1.202
Uganda,UGA,"Apr 19, 2020",0.00629,1.202
Uganda,UGA,"Apr 20, 2020",0.00314,1.202
Uganda,UGA,"Apr 21, 2020",0.00629,1.224
Uganda,UGA,"Apr 22, 2020",0.00943,1.268
Uganda,UGA,"Apr 23, 2020",0.01886,1.334
Uganda,UGA,"Apr 24, 2020",0.05943,1.618
Uganda,UGA,"Apr 25, 2020",0.06257,1.64
Uganda,UGA,"Apr 26, 2020",0.06257,1.64
Uganda,UGA,"Apr 27, 2020",0.075,1.727
Uganda,UGA,"Apr 28, 2020",0.07186,1.727
Uganda,UGA,"Apr 29, 2020",0.06557,1.727
Uganda,UGA,"Apr 30, 2020",0.06243,1.771
Uganda,UGA,"May 1, 2020",0.02814,1.815
Uganda,UGA,"May 2, 2020",0.03129,1.858
Uganda,UGA,"May 3, 2020",0.04071,1.924
Uganda,UGA,"May 4, 2020",0.03143,1.946
Uganda,UGA,"May 5, 2020",0.05643,2.121
Uganda,UGA,"May 6, 2020",0.05957,2.142
Uganda,UGA,"May 7, 2020",0.05329,2.142
Uganda,UGA,"May 8, 2020",0.05643,2.208
Uganda,UGA,"May 9, 2020",0.05014,2.208
Uganda,UGA,"May 10, 2020",0.08757,2.536
Uganda,UGA,"May 11, 2020",0.1,2.645
Uganda,UGA,"May 12, 2020",0.07814,2.667
Uganda,UGA,"May 13, 2020",0.08743,2.755
Uganda,UGA,"May 14, 2020",0.128,3.039
Uganda,UGA,"May 15, 2020",0.18414,3.498
Uganda,UGA,"May 16, 2020",0.31843,4.438
Uganda,UGA,"May 17, 2020",0.34657,4.963
Uganda,UGA,"May 18, 2020",0.331,4.963
Uganda,UGA,"May 19, 2020",0.43086,5.684
Uganda,UGA,"May 20, 2020",0.41843,5.684
Uganda,UGA,"May 21, 2020",0.01871,3.17
Uganda,UGA,"May 22, 2020",0,3.498
Uganda,UGA,"May 23, 2020",-0.08743,3.826
Uganda,UGA,"May 24, 2020",-0.09057,4.329
Uganda,UGA,"May 25, 2020",-0.04686,4.635
Uganda,UGA,"May 26, 2020",-0.11857,4.853
Uganda,UGA,"May 27, 2020",-0.02171,5.531
Uganda,UGA,"May 28, 2020",0.42486,6.143
Uganda,UGA,"May 29, 2020",0.49043,6.93
Uganda,UGA,"May 30, 2020",0.481,7.193
Uganda,UGA,"May 31, 2020",0.67143,9.029
Uganda,UGA,"Jun 1, 2020",0.76829,10.013
Uganda,UGA,"Jun 2, 2020",0.73386,9.991
Uganda,UGA,"Jun 3, 2020",0.737,10.691
Uganda,UGA,"Jun 4, 2020",0.70586,11.084
Uganda,UGA,"Jun 5, 2020",0.64029,11.412
Uganda,UGA,"Jun 6, 2020",0.71214,12.177
Uganda,UGA,"Jun 7, 2020",0.56229,12.964
Uganda,UGA,"Jun 8, 2020",0.49357,13.467
Uganda,UGA,"Jun 9, 2020",0.59043,14.123
Uganda,UGA,"Jun 10, 2020",0.52471,14.363
Uganda,UGA,"Jun 11, 2020",0.49343,14.538
Uganda,UGA,"Jun 12, 2020",0.49029,14.844
Uganda,UGA,"Jun 13, 2020",0.39971,14.976
Uganda,UGA,"Jun 14, 2020",0.28729,14.976
Uganda,UGA,"Jun 15, 2020",0.24971,15.216
Uganda,UGA,"Jun 16, 2020",0.18414,15.413
Uganda,UGA,"Jun 17, 2020",0.20914,15.828
Uganda,UGA,"Jun 18, 2020",0.20914,16.003
Uganda,UGA,"Jun 19, 2020",0.19357,16.2
Uganda,UGA,"Jun 20, 2020",0.21857,16.506
Uganda,UGA,"Jun 21, 2020",0.21857,16.506
Uganda,UGA,"Jun 22, 2020",0.23114,16.834
Uganda,UGA,"Jun 23, 2020",0.21543,16.921
Uganda,UGA,"Jun 24, 2020",0.228,17.424
Uganda,UGA,"Jun 25, 2020",0.228,17.599
Uganda,UGA,"Jun 26, 2020",0.24986,17.949
Uganda,UGA,"Jun 27, 2020",0.24357,18.211
Uganda,UGA,"Jun 28, 2020",0.29043,18.539
Uganda,UGA,"Jun 29, 2020",0.27786,18.78
Uganda,UGA,"Jun 30, 2020",0.29971,19.02
Uganda,UGA,"Jul 1, 2020",0.28714,19.436
Uganda,UGA,"Jul 2, 2020",0.27457,19.523
Uganda,UGA,"Jul 3, 2020",0.25271,19.72
Uganda,UGA,"Jul 4, 2020",0.24343,19.916
Uganda,UGA,"Jul 5, 2020",0.24657,20.266
Uganda,UGA,"Jul 6, 2020",0.24971,20.529
Uganda,UGA,"Jul 7, 2020",0.25914,20.835
Uganda,UGA,"Jul 8, 2020",0.25614,21.228
Uganda,UGA,"Jul 9, 2020",0.26243,21.359
Uganda,UGA,"Jul 10, 2020",0.30614,21.862
Uganda,UGA,"Jul 11, 2020",0.29671,21.993
Uganda,UGA,"Jul 12, 2020",0.26857,22.146
Uganda,UGA,"Jul 13, 2020",0.26857,22.409
Uganda,UGA,"Jul 14, 2020",0.23729,22.496
Uganda,UGA,"Jul 15, 2020",0.21529,22.737
Uganda,UGA,"Jul 16, 2020",0.206,22.802
Uganda,UGA,"Jul 17, 2020",0.15914,22.977
Uganda,UGA,"Jul 18, 2020",0.156,23.087
Uganda,UGA,"Jul 19, 2020",0.15286,23.218
Uganda,UGA,"Jul 20, 2020",0.12486,23.283
Uganda,UGA,"Jul 21, 2020",0.12486,23.371
Uganda,UGA,"Jul 22, 2020",0.1,23.436
Uganda,UGA,"Jul 23, 2020",0.1,23.502
Uganda,UGA,"Jul 24, 2020",0.075,23.502
Uganda,UGA,"Jul 25, 2020",0.10314,23.808
Uganda,UGA,"Jul 26, 2020",0.12814,24.114
Uganda,UGA,"Jul 27, 2020",0.15614,24.376
Uganda,UGA,"Jul 28, 2020",0.18429,24.661
Uganda,UGA,"Jul 29, 2020",0.19671,24.814
Uganda,UGA,"Jul 30, 2020",0.20286,24.923
Uganda,UGA,"Jul 31, 2020",0.22471,25.076
Uganda,UGA,"Aug 1, 2020",0.20286,25.229
Uganda,UGA,"Aug 2, 2020",0.22786,25.71
Uganda,UGA,"Aug 3, 2020",0.20914,25.841
Uganda,UGA,"Aug 4, 2020",0.20914,26.125
Uganda,UGA,"Aug 5, 2020",0.21229,26.3
Uganda,UGA,"Aug 6, 2020",0.228,26.519
Uganda,UGA,"Aug 7, 2020",0.23743,26.738
Uganda,UGA,"Aug 8, 2020",0.31243,27.415
Uganda,UGA,"Aug 9, 2020",0.28429,27.699
Ukraine,UKR,"Mar 4, 2020",,0.023
Ukraine,UKR,"Mar 13, 2020",,0.069
Ukraine,UKR,"Mar 16, 2020",,0.069
Ukraine,UKR,"Mar 17, 2020",0.03067,0.114
Ukraine,UKR,"Mar 18, 2020",0.0745,0.32
Ukraine,UKR,"Mar 19, 2020",0.0824,0.434
Ukraine,UKR,"Mar 20, 2020",0.1052,0.595
Ukraine,UKR,"Mar 21, 2020",0.08767,0.595
Ukraine,UKR,"Mar 22, 2020",0.12414,0.937
Ukraine,UKR,"Mar 23, 2020",0.14371,1.075
Ukraine,UKR,"Mar 24, 2020",0.22214,1.669
Ukraine,UKR,"Mar 25, 2020",0.22871,1.921
Ukraine,UKR,"Mar 26, 2020",0.30714,2.584
Ukraine,UKR,"Mar 27, 2020",0.42471,3.567
Ukraine,UKR,"Mar 28, 2020",0.62729,4.985
Ukraine,UKR,"Mar 29, 2020",0.88214,7.111
Ukraine,UKR,"Mar 30, 2020",1.21214,9.558
Ukraine,UKR,"Mar 31, 2020",1.32971,10.976
Ukraine,UKR,"Apr 1, 2020",1.51914,12.553
Ukraine,UKR,"Apr 2, 2020",2.22471,18.155
Ukraine,UKR,"Apr 3, 2020",2.42071,20.51
Ukraine,UKR,"Apr 4, 2020",2.78971,24.512
Ukraine,UKR,"Apr 5, 2020",2.98557,28.01
Ukraine,UKR,"Apr 6, 2020",2.90714,29.908
Ukraine,UKR,"Apr 7, 2020",2.74057,30.16
Ukraine,UKR,"Apr 8, 2020",2.98229,33.43
Ukraine,UKR,"Apr 9, 2020",2.85486,38.14
Ukraine,UKR,"Apr 10, 2020",3.25014,43.262
Ukraine,UKR,"Apr 11, 2020",3.69443,50.373
Ukraine,UKR,"Apr 12, 2020",4.20086,57.416
Ukraine,UKR,"Apr 13, 2020",4.79857,63.498
Ukraine,UKR,"Apr 14, 2020",5.82414,70.929
Ukraine,UKR,"Apr 15, 2020",6.239,77.103
Ukraine,UKR,"Apr 16, 2020",6.84657,86.066
Ukraine,UKR,"Apr 17, 2020",7.41171,95.144
Ukraine,UKR,"Apr 18, 2020",7.37914,102.026
Ukraine,UKR,"Apr 19, 2020",8.47657,116.752
Ukraine,UKR,"Apr 20, 2020",8.72814,124.595
Ukraine,UKR,"Apr 21, 2020",8.51914,130.563
Ukraine,UKR,"Apr 22, 2020",8.99271,140.052
Ukraine,UKR,"Apr 23, 2020",9.23771,150.73
Ukraine,UKR,"Apr 24, 2020",9.82886,163.947
Ukraine,UKR,"Apr 25, 2020",10.40371,174.853
Ukraine,UKR,"Apr 26, 2020",9.86157,185.783
Ukraine,UKR,"Apr 27, 2020",10.34829,197.033
Ukraine,UKR,"Apr 28, 2020",10.77614,205.996
Ukraine,UKR,"Apr 29, 2020",10.73043,215.166
Ukraine,UKR,"Apr 30, 2020",10.69457,225.592
Ukraine,UKR,"May 1, 2020",10.57043,237.94
Ukraine,UKR,"May 2, 2020",10.49857,248.344
Ukraine,UKR,"May 3, 2020",10.73371,260.92
Ukraine,UKR,"May 4, 2020",10.76643,272.398
Ukraine,UKR,"May 5, 2020",10.85143,281.956
Ukraine,UKR,"May 6, 2020",10.73714,290.325
Ukraine,UKR,"May 7, 2020",10.83843,301.46
Ukraine,UKR,"May 8, 2020",10.73071,313.053
Ukraine,UKR,"May 9, 2020",10.89071,324.578
Ukraine,UKR,"May 10, 2020",10.77643,336.353
Ukraine,UKR,"May 11, 2020",10.84171,348.289
Ukraine,UKR,"May 12, 2020",10.83514,357.801
Ukraine,UKR,"May 13, 2020",10.86457,366.376
Ukraine,UKR,"May 14, 2020",10.58686,375.568
Ukraine,UKR,"May 15, 2020",10.30914,385.217
Ukraine,UKR,"May 16, 2020",10.24057,396.261
Ukraine,UKR,"May 17, 2020",10.283,408.334
Ukraine,UKR,"May 18, 2020",9.99229,418.235
Ukraine,UKR,"May 19, 2020",9.695,425.667
Ukraine,UKR,"May 20, 2020",9.31929,431.612
Ukraine,UKR,"May 21, 2020",9.16243,439.706
Ukraine,UKR,"May 22, 2020",9.33886,450.59
Ukraine,UKR,"May 23, 2020",9.205,460.697
Ukraine,UKR,"May 24, 2020",8.89143,470.575
Ukraine,UKR,"May 25, 2020",8.80314,479.858
Ukraine,UKR,"May 26, 2020",8.58757,485.78
Ukraine,UKR,"May 27, 2020",8.84557,493.532
Ukraine,UKR,"May 28, 2020",8.73786,500.872
Ukraine,UKR,"May 29, 2020",8.74114,511.779
Ukraine,UKR,"May 30, 2020",8.69857,521.588
Ukraine,UKR,"May 31, 2020",8.57114,530.574
Ukraine,UKR,"Jun 1, 2020",8.77371,541.275
Ukraine,UKR,"Jun 2, 2020",9.03829,549.05
Ukraine,UKR,"Jun 3, 2020",9.00243,556.549
Ukraine,UKR,"Jun 4, 2020",9.53157,567.594
Ukraine,UKR,"Jun 5, 2020",9.89414,581.039
Ukraine,UKR,"Jun 6, 2020",10.29929,593.683
Ukraine,UKR,"Jun 7, 2020",10.81214,606.259
Ukraine,UKR,"Jun 8, 2020",10.86771,617.349
Ukraine,UKR,"Jun 9, 2020",11.26957,627.936
Ukraine,UKR,"Jun 10, 2020",11.48514,636.945
Ukraine,UKR,"Jun 11, 2020",11.62229,648.949
Ukraine,UKR,"Jun 12, 2020",11.95214,664.704
Ukraine,UKR,"Jun 13, 2020",12.37671,680.321
Ukraine,UKR,"Jun 14, 2020",13.03986,697.539
Ukraine,UKR,"Jun 15, 2020",13.57229,712.356
Ukraine,UKR,"Jun 16, 2020",14.20271,727.356
Ukraine,UKR,"Jun 17, 2020",15.09129,742.584
Ukraine,UKR,"Jun 18, 2020",15.85243,759.916
Ukraine,UKR,"Jun 19, 2020",16.30986,778.872
Ukraine,UKR,"Jun 20, 2020",17.08729,799.931
Ukraine,UKR,"Jun 21, 2020",17.37471,819.161
Ukraine,UKR,"Jun 22, 2020",17.65886,835.967
Ukraine,UKR,"Jun 23, 2020",17.74043,851.539
Ukraine,UKR,"Jun 24, 2020",18.28586,870.586
Ukraine,UKR,"Jun 25, 2020",18.88043,892.08
Ukraine,UKR,"Jun 26, 2020",19.41929,914.808
Ukraine,UKR,"Jun 27, 2020",20.03343,940.166
Ukraine,UKR,"Jun 28, 2020",20.383,961.843
Ukraine,UKR,"Jun 29, 2020",20.97757,982.811
Ukraine,UKR,"Jun 30, 2020",20.86329,997.582
Ukraine,UKR,"Jul 1, 2020",20.44843,1013.725
Ukraine,UKR,"Jul 2, 2020",19.54686,1028.908
Ukraine,UKR,"Jul 3, 2020",19.204,1049.235
Ukraine,UKR,"Jul 4, 2020",18.44286,1069.266
Ukraine,UKR,"Jul 5, 2020",18.33171,1090.165
Ukraine,UKR,"Jul 6, 2020",18.02457,1108.983
Ukraine,UKR,"Jul 7, 2020",17.68814,1121.399
Ukraine,UKR,"Jul 8, 2020",17.22429,1134.295
Ukraine,UKR,"Jul 9, 2020",17.69143,1152.748
Ukraine,UKR,"Jul 10, 2020",17.43329,1171.269
Ukraine,UKR,"Jul 11, 2020",17.24714,1189.996
Ukraine,UKR,"Jul 12, 2020",16.87486,1208.289
Ukraine,UKR,"Jul 13, 2020",16.40129,1223.791
Ukraine,UKR,"Jul 14, 2020",16.62671,1237.785
Ukraine,UKR,"Jul 15, 2020",16.86843,1252.373
Ukraine,UKR,"Jul 16, 2020",16.96314,1271.489
Ukraine,UKR,"Jul 17, 2020",17.08729,1290.879
Ukraine,UKR,"Jul 18, 2020",17.05457,1309.377
Ukraine,UKR,"Jul 19, 2020",17.208,1328.745
Ukraine,UKR,"Jul 20, 2020",17.38114,1345.459
Ukraine,UKR,"Jul 21, 2020",17.50857,1360.345
Ukraine,UKR,"Jul 22, 2020",17.623,1375.734
Ukraine,UKR,"Jul 23, 2020",17.60014,1394.689
Ukraine,UKR,"Jul 24, 2020",17.62629,1414.262
Ukraine,UKR,"Jul 25, 2020",18.15871,1436.488
Ukraine,UKR,"Jul 26, 2020",19.00471,1461.777
Ukraine,UKR,"Jul 27, 2020",19.622,1482.813
Ukraine,UKR,"Jul 28, 2020",20.13157,1501.266
Ukraine,UKR,"Jul 29, 2020",20.93514,1522.279
Ukraine,UKR,"Jul 30, 2020",21.56557,1545.648
Ukraine,UKR,"Jul 31, 2020",22.67943,1573.018
Ukraine,UKR,"Aug 1, 2020",23.065,1597.942
Ukraine,UKR,"Aug 2, 2020",23.28071,1624.74
Ukraine,UKR,"Aug 3, 2020",23.908,1650.167
Ukraine,UKR,"Aug 4, 2020",24.50571,1672.804
Ukraine,UKR,"Aug 5, 2020",24.96943,1697.064
Ukraine,UKR,"Aug 6, 2020",25.78271,1726.126
Ukraine,UKR,"Aug 7, 2020",26.178,1756.263
Ukraine,UKR,"Aug 8, 2020",27.36371,1789.487
Ukraine,UKR,"Aug 9, 2020",28.39914,1823.534
United Arab Emirates,ARE,"Dec 31, 2019",,0
United Arab Emirates,ARE,"Jan 1, 2020",,0
United Arab Emirates,ARE,"Jan 2, 2020",0,0
United Arab Emirates,ARE,"Jan 3, 2020",0,0
United Arab Emirates,ARE,"Jan 4, 2020",0,0
United Arab Emirates,ARE,"Jan 5, 2020",0,0
United Arab Emirates,ARE,"Jan 6, 2020",0,0
United Arab Emirates,ARE,"Jan 7, 2020",0,0
United Arab Emirates,ARE,"Jan 8, 2020",0,0
United Arab Emirates,ARE,"Jan 9, 2020",0,0
United Arab Emirates,ARE,"Jan 10, 2020",0,0
United Arab Emirates,ARE,"Jan 11, 2020",0,0
United Arab Emirates,ARE,"Jan 12, 2020",0,0
United Arab Emirates,ARE,"Jan 13, 2020",0,0
United Arab Emirates,ARE,"Jan 14, 2020",0,0
United Arab Emirates,ARE,"Jan 15, 2020",0,0
United Arab Emirates,ARE,"Jan 16, 2020",0,0
United Arab Emirates,ARE,"Jan 17, 2020",0,0
United Arab Emirates,ARE,"Jan 18, 2020",0,0
United Arab Emirates,ARE,"Jan 19, 2020",0,0
United Arab Emirates,ARE,"Jan 20, 2020",0,0
United Arab Emirates,ARE,"Jan 21, 2020",0,0
United Arab Emirates,ARE,"Jan 22, 2020",0,0
United Arab Emirates,ARE,"Jan 23, 2020",0,0
United Arab Emirates,ARE,"Jan 24, 2020",0,0
United Arab Emirates,ARE,"Jan 25, 2020",0,0
United Arab Emirates,ARE,"Jan 26, 2020",0,0
United Arab Emirates,ARE,"Jan 27, 2020",0.01443,0.101
United Arab Emirates,ARE,"Jan 28, 2020",0.01443,0.101
United Arab Emirates,ARE,"Jan 29, 2020",0.01443,0.101
United Arab Emirates,ARE,"Jan 30, 2020",0.05771,0.404
United Arab Emirates,ARE,"Jan 31, 2020",0.05771,0.404
United Arab Emirates,ARE,"Feb 1, 2020",0.05771,0.404
United Arab Emirates,ARE,"Feb 2, 2020",0.07214,0.506
United Arab Emirates,ARE,"Feb 3, 2020",0.05771,0.506
United Arab Emirates,ARE,"Feb 4, 2020",0.05771,0.506
United Arab Emirates,ARE,"Feb 5, 2020",0.05771,0.506
United Arab Emirates,ARE,"Feb 6, 2020",0.01443,0.506
United Arab Emirates,ARE,"Feb 7, 2020",0.01443,0.506
United Arab Emirates,ARE,"Feb 8, 2020",0.04329,0.708
United Arab Emirates,ARE,"Feb 9, 2020",0.02886,0.708
United Arab Emirates,ARE,"Feb 10, 2020",0.02886,0.708
United Arab Emirates,ARE,"Feb 11, 2020",0.04329,0.809
United Arab Emirates,ARE,"Feb 12, 2020",0.04329,0.809
United Arab Emirates,ARE,"Feb 13, 2020",0.04329,0.809
United Arab Emirates,ARE,"Feb 14, 2020",0.04329,0.809
United Arab Emirates,ARE,"Feb 15, 2020",0.01443,0.809
United Arab Emirates,ARE,"Feb 16, 2020",0.01443,0.809
United Arab Emirates,ARE,"Feb 17, 2020",0.02886,0.91
United Arab Emirates,ARE,"Feb 18, 2020",0.01443,0.91
United Arab Emirates,ARE,"Feb 19, 2020",0.01443,0.91
United Arab Emirates,ARE,"Feb 20, 2020",0.01443,0.91
United Arab Emirates,ARE,"Feb 21, 2020",0.01443,0.91
United Arab Emirates,ARE,"Feb 22, 2020",0.04329,1.112
United Arab Emirates,ARE,"Feb 23, 2020",0.07214,1.314
United Arab Emirates,ARE,"Feb 24, 2020",0.05771,1.314
United Arab Emirates,ARE,"Feb 25, 2020",0.05771,1.314
United Arab Emirates,ARE,"Feb 26, 2020",0.05771,1.314
United Arab Emirates,ARE,"Feb 27, 2020",0.05771,1.314
United Arab Emirates,ARE,"Feb 28, 2020",0.14443,1.921
United Arab Emirates,ARE,"Feb 29, 2020",0.14443,2.123
United Arab Emirates,ARE,"Mar 1, 2020",0.11557,2.123
United Arab Emirates,ARE,"Mar 2, 2020",0.11557,2.123
United Arab Emirates,ARE,"Mar 3, 2020",0.13483,
United Arab Emirates,ARE,"Mar 4, 2020",0.236,2.73
United Arab Emirates,ARE,"Mar 5, 2020",0.2832,
United Arab Emirates,ARE,"Mar 6, 2020",0.2022,2.932
United Arab Emirates,ARE,"Mar 7, 2020",0.20225,
United Arab Emirates,ARE,"Mar 8, 2020",0.60675,4.55
United Arab Emirates,ARE,"Mar 9, 2020",0.809,
United Arab Emirates,ARE,"Mar 10, 2020",0.96075,5.965
United Arab Emirates,ARE,"Mar 11, 2020",1.18825,7.482
United Arab Emirates,ARE,"Mar 12, 2020",1.18825,
United Arab Emirates,ARE,"Mar 13, 2020",1.41575,8.594
United Arab Emirates,ARE,"Mar 14, 2020",1.41575,
United Arab Emirates,ARE,"Mar 15, 2020",1.0365,8.695
United Arab Emirates,ARE,"Mar 16, 2020",1.0718,9.909
United Arab Emirates,ARE,"Mar 17, 2020",0.7886,9.909
United Arab Emirates,ARE,"Mar 18, 2020",0.7886,11.425
United Arab Emirates,ARE,"Mar 19, 2020",0.65717,11.425
United Arab Emirates,ARE,"Mar 20, 2020",0.92683,14.155
United Arab Emirates,ARE,"Mar 21, 2020",0.79443,14.155
United Arab Emirates,ARE,"Mar 22, 2020",0.96771,15.47
United Arab Emirates,ARE,"Mar 23, 2020",0.79443,15.47
United Arab Emirates,ARE,"Mar 24, 2020",1.44443,20.019
United Arab Emirates,ARE,"Mar 25, 2020",1.94986,25.075
United Arab Emirates,ARE,"Mar 26, 2020",3.17757,33.669
United Arab Emirates,ARE,"Mar 27, 2020",2.78757,33.669
United Arab Emirates,ARE,"Mar 28, 2020",3.82757,40.949
United Arab Emirates,ARE,"Mar 29, 2020",4.54986,47.319
United Arab Emirates,ARE,"Mar 30, 2020",6.02314,57.632
United Arab Emirates,ARE,"Mar 31, 2020",5.96529,61.777
United Arab Emirates,ARE,"Apr 1, 2020",6.00871,67.136
United Arab Emirates,ARE,"Apr 2, 2020",6.94757,82.302
United Arab Emirates,ARE,"Apr 3, 2020",9.98086,103.535
United Arab Emirates,ARE,"Apr 4, 2020",12.40743,127.801
United Arab Emirates,ARE,"Apr 5, 2020",14.97843,152.168
United Arab Emirates,ARE,"Apr 6, 2020",17.52057,180.276
United Arab Emirates,ARE,"Apr 7, 2020",20.71271,206.766
United Arab Emirates,ARE,"Apr 8, 2020",23.81814,233.863
United Arab Emirates,ARE,"Apr 9, 2020",25.75371,262.578
United Arab Emirates,ARE,"Apr 10, 2020",27.24143,294.225
United Arab Emirates,ARE,"Apr 11, 2020",28.83029,329.613
United Arab Emirates,ARE,"Apr 12, 2020",30.49129,365.607
United Arab Emirates,ARE,"Apr 13, 2020",31.76243,402.613
United Arab Emirates,ARE,"Apr 14, 2020",33.42357,440.73
United Arab Emirates,ARE,"Apr 15, 2020",35.18571,480.163
United Arab Emirates,ARE,"Apr 16, 2020",36.99114,521.516
United Arab Emirates,ARE,"Apr 17, 2020",38.75329,565.498
United Arab Emirates,ARE,"Apr 18, 2020",40.22657,611.199
United Arab Emirates,ARE,"Apr 19, 2020",41.51214,656.192
United Arab Emirates,ARE,"Apr 20, 2020",42.76871,701.994
United Arab Emirates,ARE,"Apr 21, 2020",43.93871,748.301
United Arab Emirates,ARE,"Apr 22, 2020",45.00757,795.216
United Arab Emirates,ARE,"Apr 23, 2020",45.70086,841.422
United Arab Emirates,ARE,"Apr 24, 2020",46.49529,890.965
United Arab Emirates,ARE,"Apr 25, 2020",47.14529,941.216
